255.000000	-3.470038
256.000000	-3.471209
257.000000	-3.472369
258.000000	-3.473520
259.000000	-3.474661
260.000000	-3.475792
261.000000	-3.476914
262.000000	-3.478025
263.000000	-3.479128
264.000000	-3.480221
265.000000	-3.481305
266.000000	-3.482380
267.000000	-3.483445
268.000000	-3.484502
269.000000	-3.485550
270.000000	-3.486589
271.000000	-3.487620
272.000000	-3.488641
273.000000	-3.489655
274.000000	-3.490660
275.000000	-3.491656
276.000000	-3.492645
277.000000	-3.493625
278.000000	-3.494597
279.000000	-3.495562
280.000000	-3.496518
281.000000	-3.497467
282.000000	-3.498408
283.000000	-3.499341
284.000000	-3.500266
285.000000	-3.501184
286.000000	-3.502095
287.000000	-3.502999
288.000000	-3.503895
289.000000	-3.504784
290.000000	-3.505665
291.000000	-3.506540
292.000000	-3.507408
293.000000	-3.508269
294.000000	-3.509123
295.000000	-3.509970
296.000000	-3.510811
297.000000	-3.511644
298.000000	-3.512472
299.000000	-3.513292
300.000000	-3.514107
301.000000	-3.514915
302.000000	-3.515716
303.000000	-3.516512
304.000000	-3.517301
305.000000	-3.518084
306.000000	-3.518861
307.000000	-3.519632
308.000000	-3.520397
309.000000	-3.521156
310.000000	-3.521909
311.000000	-3.522657
312.000000	-3.523398
313.000000	-3.524134
314.000000	-3.524865
315.000000	-3.525590
316.000000	-3.526309
317.000000	-3.527023
318.000000	-3.527731
319.000000	-3.528434
320.000000	-3.529132
321.000000	-3.529824
322.000000	-3.530511
323.000000	-3.531193
324.000000	-3.531870
325.000000	-3.532542
326.000000	-3.533209
327.000000	-3.533871
328.000000	-3.534528
329.000000	-3.535180
330.000000	-3.535827
331.000000	-3.536469
332.000000	-3.537107
333.000000	-3.537740
334.000000	-3.538368
335.000000	-3.538992
336.000000	-3.539611
337.000000	-3.540225
338.000000	-3.540835
339.000000	-3.541440
340.000000	-3.542042
341.000000	-3.542638
342.000000	-3.543231
343.000000	-3.543819
344.000000	-3.544402
345.000000	-3.544982
346.000000	-3.545557
347.000000	-3.546128
348.000000	-3.546696
349.000000	-3.547259
350.000000	-3.547818
351.000000	-3.548372
352.000000	-3.548923
353.000000	-3.549470
354.000000	-3.550014
355.000000	-3.550553
356.000000	-3.551088
357.000000	-3.551620
358.000000	-3.552148
359.000000	-3.552672
360.000000	-3.553192
361.000000	-3.553709
362.000000	-3.554222
363.000000	-3.554732
364.000000	-3.555237
365.000000	-3.555740
366.000000	-3.556239
367.000000	-3.556734
368.000000	-3.557226
369.000000	-3.557714
370.000000	-3.558199
371.000000	-3.558681
372.000000	-3.559159
373.000000	-3.559635
374.000000	-3.560106
375.000000	-3.560575
376.000000	-3.561040
377.000000	-3.561502
378.000000	-3.561961
379.000000	-3.562417
380.000000	-3.562869
381.000000	-3.563319
382.000000	-3.563765
383.000000	-3.564209
384.000000	-3.564649
385.000000	-3.565087
386.000000	-3.565521
387.000000	-3.565953
388.000000	-3.566381
389.000000	-3.566807
390.000000	-3.567230
391.000000	-3.567649
392.000000	-3.568067
393.000000	-3.568481
394.000000	-3.568892
395.000000	-3.569301
396.000000	-3.569707
397.000000	-3.570111
398.000000	-3.570511
399.000000	-3.570909
400.000000	-3.571305
401.000000	-3.571697
402.000000	-3.572087
403.000000	-3.572475
404.000000	-3.572860
405.000000	-3.573242
406.000000	-3.573622
407.000000	-3.574000
408.000000	-3.574375
409.000000	-3.574747
410.000000	-3.575117
411.000000	-3.575485
412.000000	-3.575850
413.000000	-3.576213
414.000000	-3.576573
415.000000	-3.576931
416.000000	-3.577287
417.000000	-3.577640
418.000000	-3.577992
419.000000	-3.578341
420.000000	-3.578687
421.000000	-3.579032
422.000000	-3.579374
423.000000	-3.579714
424.000000	-3.580052
425.000000	-3.580387
426.000000	-3.580721
427.000000	-3.581052
428.000000	-3.581381
429.000000	-3.581709
430.000000	-3.582034
431.000000	-3.582357
432.000000	-3.582678
433.000000	-3.582997
434.000000	-3.583314
435.000000	-3.583628
436.000000	-3.583941
437.000000	-3.584252
438.000000	-3.584561
439.000000	-3.584868
440.000000	-3.585173
441.000000	-3.585477
442.000000	-3.585778
443.000000	-3.586077
444.000000	-3.586375
445.000000	-3.586671
446.000000	-3.586964
447.000000	-3.587257
448.000000	-3.587547
449.000000	-3.587835
450.000000	-3.588122
451.000000	-3.588407
452.000000	-3.588690
453.000000	-3.588971
454.000000	-3.589251
455.000000	-3.589529
456.000000	-3.589805
457.000000	-3.590079
458.000000	-3.590352
459.000000	-3.590623
460.000000	-3.590893
461.000000	-3.591161
462.000000	-3.591427
463.000000	-3.591692
464.000000	-3.591955
465.000000	-3.592216
466.000000	-3.592476
467.000000	-3.592734
468.000000	-3.592991
469.000000	-3.593246
470.000000	-3.593500
471.000000	-3.593752
472.000000	-3.594002
473.000000	-3.594251
474.000000	-3.594499
475.000000	-3.594745
476.000000	-3.594990
477.000000	-3.595233
478.000000	-3.595475
479.000000	-3.595715
480.000000	-3.595954
481.000000	-3.596191
482.000000	-3.596427
483.000000	-3.596662
484.000000	-3.596895
485.000000	-3.597127
486.000000	-3.597358
487.000000	-3.597587
488.000000	-3.597815
489.000000	-3.598041
490.000000	-3.598267
491.000000	-3.598490
492.000000	-3.598713
493.000000	-3.598934
494.000000	-3.599154
495.000000	-3.599373
496.000000	-3.599590
497.000000	-3.599807
498.000000	-3.600021
499.000000	-3.600235
500.000000	-3.600448
501.000000	-3.600659
